0 0.140000
0 0.100000
0 0.300000
0 0.120000
0 0.360000
0 0.280000
0 0.200000
0 0.200000
0 0.160000
0 0.260000
0 0.080000
0 0.220000
0 0.100000
0 0.120000
1 0.140000
0 0.100000
1 0.080000
0 0.160000
0 0.163265
0 0.220000
1 0.180000
0 0.180000
0 0.140000
0 0.360000
1 0.180000
1 0.160000
0 0.140000
0 0.170213
0 0.140000
0 0.200000
0 0.120000
0 0.104167
0 0.060000
0 0.180000
1 0.160000
1 0.160000
0 0.160000
1 0.180000
0 0.200000
1 0.120000
0 0.200000
0 0.140000
0 0.200000
1 0.120000
0 0.200000
0 0.100000
0 0.220000
0 0.200000
0 0.160000
1 0.170213
1 0.240000
0 0.200000
1 0.120000
0 0.180000
0 0.160000
0 0.300000
0 0.240000
0 0.220000
0 0.280000
1 0.122449
0 0.020000
0 0.180000
0 0.102041
0 0.200000
0 0.200000
0 0.220000
0 0.140000
0 0.200000
0 0.280000
0 0.180000
0 0.240000
0 0.180000
0 0.120000
0 0.240000
1 0.220000
0 0.204082
0 0.200000
