1 0.200000
0 0.320000
0 0.260000
0 0.320000
0 0.320000
0 0.320000
1 0.220000
0 0.280000
0 0.280000
0 0.300000
0 0.200000
0 0.280000
0 0.340000
0 0.260000
1 0.220000
0 0.280000
0 0.195652
0 0.260000
1 0.240000
0 0.355556
0 0.260000
1 0.260000
0 0.260000
0 0.160000
0 0.180000
0 0.200000
0 0.180000
0 0.160000
0 0.360000
1 0.240000
1 0.204545
0 0.240000
0 0.260000
0 0.220000
1 0.200000
0 0.280000
0 0.260000
0 0.280000
0 0.180000
0 0.340000
1 0.180000
0 0.200000
0 0.220000
1 0.300000
0 0.220000
0 0.240000
1 0.380000
1 0.250000
0 0.200000
0 0.220000
0 0.180000
1 0.280000
1 0.380000
0 0.240000
0 0.180000
0 0.400000
0 0.240000
0 0.240000
0 0.280000
0 0.300000
0 0.300000
0 0.240000
0 0.240000
0 0.340000
0 0.280000
1 0.300000
0 0.297872
0 0.240000
0 0.280000
0 0.240000
0 0.360000
0 0.340000
0 0.220000
0 0.240000
0 0.280000
0 0.300000
0 0.260000
