0 0.142857
0 0.400000
0 0.208333
0 0.111111
1 0.000000
0 0.285714
0 0.333333
0 0.333333
0 0.071429
0 0.066667
0 0.153846
0 0.233333
0 0.166667
0 0.300000
0 0.160000
0 0.153846
0 0.166667
1 0.285714
0 0.142857
0 0.277778
0 0.057143
1 0.055556
1 0.550000
0 0.363636
1 0.230769
1 0.222222
0 0.312500
0 0.400000
0 0.250000
0 0.173913
0 0.266667
0 0.200000
0 0.136364
0 0.043478
0 0.000000
1 0.533333
0 0.166667
0 0.000000
0 0.133333
0 0.285714
1 0.300000
0 0.080000
0 0.200000
0 0.130435
0 0.045455
0 0.363636
0 0.421053
0 0.071429
0 0.318182
0 0.500000
0 0.277778
0 0.259259
0 0.263158
1 0.444444
0 0.333333
0 0.375000
0 0.137931
0 0.250000
1 0.093750
0 0.333333
0 0.111111
0 0.190476
1 0.200000
0 0.080000
0 0.173913
0 0.181818
1 0.090909
0 0.416667
1 0.074074
1 0.058824
0 0.294118
0 0.157895
0 0.121212
0 0.333333
0 0.074074
0 0.000000
0 0.043478
