0 0.160000
0 0.080000
0 0.180000
1 0.120000
0 0.100000
0 0.386364
0 0.260000
0 0.220000
1 0.080000
0 0.180000
0 0.080000
0 0.220000
0 0.320000
0 0.180000
1 0.100000
0 0.180000
1 0.240000
0 0.133333
1 0.340000
1 0.080000
0 0.102041
0 0.180000
0 0.294118
0 0.280000
0 0.120000
0 0.400000
1 0.122449
0 0.140000
1 0.180000
1 0.160000
0 0.060000
0 0.060000
1 0.180000
0 0.100000
0 0.200000
0 0.180000
0 0.160000
1 0.140000
0 0.333333
0 0.160000
0 0.260000
0 0.100000
0 0.160000
0 0.160000
0 0.320000
0 0.180000
1 0.140000
0 0.200000
0 0.180000
0 0.100000
0 0.180000
0 0.160000
0 0.100000
1 0.200000
0 0.100000
1 0.120000
1 0.347826
0 0.180000
0 0.080000
0 0.060000
0 0.120000
0 0.160000
0 0.115385
0 0.040000
0 0.229167
0 0.300000
0 0.260000
0 0.140000
1 0.183673
0 0.120000
0 0.220000
1 0.100000
0 0.133333
0 0.200000
0 0.140000
0 0.160000
0 0.080000
