0 0.060000
0 0.080000
0 0.220000
0 0.180000
0 0.300000
0 0.080000
0 0.080000
0 0.100000
0 0.060000
0 0.140000
1 0.020000
0 0.080000
0 0.080000
1 0.080000
0 0.095238
0 0.400000
0 0.180000
0 0.060000
0 0.230769
0 0.100000
0 0.045455
0 0.150000
0 0.160000
0 0.240000
0 0.160000
1 0.042553
0 0.080000
0 0.111111
0 0.260000
0 0.500000
0 0.060000
0 0.100000
0 0.187500
1 0.120000
0 0.440000
0 0.133333
0 0.000000
1 0.060000
0 0.180000
0 0.021739
0 0.060000
0 0.080000
0 0.127660
0 0.100000
0 0.160000
1 0.100000
0 0.060000
0 0.020000
0 0.020000
1 0.122449
0 0.083333
1 0.120000
0 0.127660
0 0.140000
0 0.100000
0 0.080000
0 0.120000
0 0.260000
0 0.086957
0 0.200000
0 0.100000
0 0.080000
0 0.080000
0 0.200000
0 0.069767
0 0.180000
1 0.100000
0 0.160000
0 0.140000
0 0.100000
0 0.250000
0 0.080000
0 0.041667
0 0.120000
0 0.140000
0 0.040000
0 0.120000
