0 0.100000
0 0.120000
0 0.220000
1 0.280000
0 0.180000
0 0.240000
0 0.069767
1 0.180000
1 0.180000
0 0.160000
0 0.240000
1 0.140000
0 0.180000
0 0.120000
0 0.060000
0 0.100000
0 0.180000
0 0.220000
0 0.180000
0 0.204082
0 0.300000
1 0.180000
0 0.080000
1 0.340000
0 0.108108
0 0.260000
0 0.200000
1 0.120000
0 0.180000
0 0.200000
0 0.139535
0 0.232558
0 0.080000
0 0.200000
1 0.280000
0 0.200000
1 0.243902
0 0.120000
0 0.220000
0 0.160000
0 0.120000
0 0.120000
1 0.120000
0 0.240000
1 0.180000
0 0.200000
0 0.120000
0 0.240000
0 0.140000
0 0.080000
0 0.208333
1 0.160000
1 0.183673
1 0.200000
0 0.080000
0 0.200000
0 0.100000
0 0.380000
1 0.200000
0 0.100000
0 0.080000
0 0.220000
0 0.120000
0 0.102564
0 0.120000
0 0.240000
0 0.148148
0 0.180000
0 0.187500
0 0.160000
0 0.180000
0 0.282609
0 0.240000
0 0.180000
0 0.125000
0 0.220000
0 0.220000
