0 0.208333
1 0.170213
1 0.183673
0 0.140000
0 0.217391
0 0.217391
0 0.260870
1 0.312500
0 0.180000
1 0.250000
1 0.325581
0 0.240000
1 0.187500
0 0.295455
0 0.250000
0 0.142857
0 0.117647
1 0.180000
0 0.191489
0 0.180000
0 0.234043
0 0.204082
0 0.152174
0 0.170213
1 0.255319
0 0.187500
0 0.244444
0 0.265306
0 0.265306
0 0.163265
0 0.361702
0 0.122449
1 0.285714
0 0.187500
1 0.240000
1 0.229167
0 0.260000
0 0.217391
0 0.173913
0 0.183673
0 0.285714
0 0.212766
0 0.160000
0 0.183673
0 0.260870
0 0.300000
0 0.104167
0 0.212766
0 0.183673
0 0.220000
0 0.212766
0 0.155556
0 0.234043
0 0.106383
0 0.163265
1 0.125000
0 0.255319
0 0.229167
0 0.217391
0 0.212766
0 0.208333
0 0.183673
0 0.306122
0 0.216216
0 0.200000
0 0.208333
0 0.320000
0 0.166667
0 0.239130
0 0.468085
0 0.204082
0 0.187500
1 0.217391
1 0.250000
1 0.220000
0 0.208333
0 0.127660
