0 0.160000
1 0.200000
0 0.121212
0 0.204082
0 0.400000
0 0.186047
1 0.160000
0 0.140000
0 0.191489
0 0.040000
0 0.172414
0 0.300000
0 0.214286
0 0.060000
0 0.272727
0 0.180000
1 0.220000
0 0.340000
0 0.280000
0 0.042553
0 0.100000
0 0.200000
0 0.250000
0 0.083333
0 0.160000
0 0.342857
1 0.160000
0 0.280000
1 0.175000
0 0.180000
0 0.200000
1 0.160000
0 0.180000
1 0.100000
0 0.260000
0 0.040000
1 0.200000
0 0.122449
0 0.352941
1 0.240000
0 0.360000
1 0.120000
0 0.244898
1 0.194444
0 0.180000
1 0.200000
0 0.200000
0 0.100000
0 0.220000
0 0.200000
0 0.187500
0 0.159091
1 0.120000
0 0.140000
0 0.040000
0 0.100000
0 0.120000
0 0.080000
0 0.180000
0 0.100000
0 0.102564
0 0.139535
1 0.166667
1 0.189189
0 0.220000
1 0.020000
0 0.225000
0 0.146341
0 0.260000
0 0.250000
1 0.318182
0 0.281250
0 0.160000
1 0.170732
0 0.140000
0 0.100000
0 0.100000
